source_file,start_s,end_s,pe,wpe,mpe_scale_1,mpe_scale_2,mpe_scale_3,basic_mean,basic_std,basic_rms,basic_max,basic_min,label
eruption.npy,100.0,110.0,0.7661353196412908,0.48331533860097414,0.7661353196412908,0.8665213751515216,0.8599855539892532,-0.004701472334520041,0.8311831643052908,0.8311964608121646,1.8603781511109696,-1.9696862055481068,1.0
eruption.npy,105.0,115.0,0.7366991105400648,0.46588458068944705,0.7366991105400648,0.7999400835070345,0.8065458568803334,-0.0027044109389039476,0.9812147192978508,0.9812184462214754,2.310495419618272,-2.2381116124985443,1.0
eruption.npy,110.0,120.0,0.6961682995784532,0.4477824793169966,0.6961682995784532,0.7344077763915331,0.7550365974752445,-0.0024709595660280855,1.1421514142060576,1.1421540870714748,2.3925106162729692,-2.6003774702634264,1.0
eruption.npy,115.0,125.0,0.6470965165691386,0.42616042372723834,0.6470965165691386,0.7102431382040776,0.7329747134207235,-0.002680374346175917,1.316433211413379,1.316435940150062,2.7467728657164368,-2.614883602423397,1.0
eruption.npy,120.0,130.0,0.6285542791378008,0.4195064925532953,0.6285542791378008,0.7100720782210834,0.7420551531606298,-0.0047269039047146254,1.4845871961363732,1.484594721313727,3.071586496311909,-2.8715717219255894,1.0
eruption.npy,125.0,135.0,0.6166991090062299,0.42726309000106494,0.6166991090062299,0.699931133970479,0.7154310119672933,-0.005708719322238721,1.6629609022654306,1.6629707008663004,3.432548713383882,-3.3432560901161557,1.0
eruption.npy,130.0,140.0,0.6038514553710197,0.41967445215564064,0.6038514553710197,0.6839781506293764,0.7192916589849351,-0.007115152731526535,1.842230939600402,1.8422446797913063,3.432548713383882,-3.700976606712178,1.0
eruption.npy,135.0,145.0,0.5964035364701189,0.40800829429472557,0.5964035364701189,0.6840206433697344,0.7356032881719772,-0.0028182002961556095,1.9645970307509109,1.9645990520938883,3.5868062439018393,-3.700976606712178,1.0
eruption.npy,140.0,150.0,0.5733411958365655,0.40678464849408463,0.5733411958365655,0.672300163966938,0.7200832917974361,-0.006051188455298231,2.042946849371343,2.042955811132003,3.78804540430003,-3.7594185071481463,1.0
eruption.npy,145.0,155.0,0.5731677549111999,0.4056915925258075,0.5731677549111999,0.6618280116968178,0.7194807203693188,0.0038219642249603327,2.062385595600362,2.0623891369841907,3.78804540430003,-3.7594185071481463,1.0
eruption.npy,150.0,160.0,0.5799569580532902,0.4063346922281285,0.5799569580532902,0.6658265811697949,0.7195904091915641,0.0017608462396171874,2.032425938336862,2.032426701114693,3.6452221232176165,-3.8470798765636243,1.0
eruption.npy,155.0,165.0,0.5691996859186318,0.40494377918001845,0.5691996859186318,0.6663520306243504,0.7268240828023278,-0.003775659413505636,1.9743793285838669,1.9743829387287783,3.591909548486596,-3.8470798765636243,1.0
eruption.npy,160.0,170.0,0.6004955656737626,0.40784678581420286,0.6004955656737626,0.6676972128435364,0.7159289651985852,0.0018679453000084508,1.834071861459373,1.8340728126812997,3.427468079340971,-3.3250219317439114,1.0
eruption.npy,165.0,175.0,0.6255285275057919,0.416459722399236,0.6255285275057919,0.6832988887901612,0.726899305217709,0.007194975051814751,1.6635065182313236,1.6635220779611244,3.199072824714236,-3.1977990551560014,1.0
eruption.npy,170.0,180.0,0.6412902043415512,0.4287640351088843,0.6412902043415512,0.7096800683565122,0.7346030720902209,0.0013312022041345984,1.507622081508002,1.5076226692212573,3.199072824714236,-3.042410395997828,1.0
eruption.npy,175.0,185.0,0.6585783308963871,0.4367901446249705,0.6585783308963871,0.7281192172993106,0.733556687784075,0.0023260786655178406,1.3276421026367717,1.3276441403236587,2.9640801980695954,-3.042410395997828,1.0
eruption.npy,180.0,190.0,0.6864083414121013,0.4424285521579945,0.6864083414121013,0.7623027885758902,0.7817833671163827,0.010494395908670882,1.1561635207996228,1.1562111481789423,2.5055489989178197,-2.415659932431221,1.0
eruption.npy,185.0,195.0,0.7368944713440833,0.46589681468575683,0.7368944713440833,0.8230748040382778,0.8140568179582832,-4.63783224116554e-06,0.9866439656459406,0.9866439656568409,2.165631791630408,-2.415659932431221,1.0
eruption.npy,190.0,200.0,0.7708435952511499,0.5023041746573642,0.7708435952511499,0.8886328451606411,0.887735719836726,0.0010521352675317743,0.8325244031888595,0.8325250680271361,1.8662452798172626,-2.3088221217614207,1.0
eruption.npy,195.0,205.0,0.7961154629031374,0.5235890804117083,0.7961154629031374,0.9214366447496988,0.920106736158551,-0.0011038302907321197,0.7526238039222906,0.7526246133842349,1.834658846388056,-1.7181254917554218,1.0
eruption.npy,200.0,210.0,0.811024782231353,0.54220288430965,0.811024782231353,0.9358386066071032,0.9388447856165324,-0.0024371393118288653,0.6746795462478486,0.6746839480625193,1.834658846388056,-1.6566231310655442,1.0
eruption.npy,205.0,215.0,0.8142057207570015,0.5501857158188547,0.8142057207570015,0.9489881137899702,0.9736724272946312,0.006509267533928792,0.6173788749273434,0.6174131888536077,1.6594863530235886,-1.7722031043532422,1.0
eruption.npy,210.0,220.0,0.8312542003664919,0.5587459412932392,0.8312542003664919,0.9630391676366661,0.9943940862339217,0.010593010038076351,0.5910854745746978,0.5911803871195852,1.6594863530235886,-1.7722031043532422,1.0
eruption.npy,215.0,225.0,0.8437718192855823,0.5701408754658852,0.8437718192855823,0.9770453972444041,0.9963996864913602,-0.005395435295138384,0.5472418581590927,0.5472684551876168,1.1322612524588573,-1.564078541781072,1.0
eruption.npy,220.0,230.0,0.8422227280170449,0.5652959106482461,0.8422227280170449,0.9816515760574109,0.9947989646586455,-0.005804082231969978,0.5372534771378907,0.5372848276913368,1.2250759132752116,-1.1573428382714732,1.0
eruption.npy,225.0,235.0,0.8391086266046306,0.5737125929619838,0.8391086266046306,0.9811478193053815,0.9954157001451127,0.006317236976344603,0.548232590476464,0.5482689857574926,1.2250759132752116,-1.2976627965747236,1.0
eruption.npy,230.0,240.0,0.8309770399987628,0.5755609209328089,0.8309770399987628,0.9680649543964185,0.9980072441248058,0.0021375485069247873,0.5487181713872648,0.5487223348144333,1.3925402827190108,-1.2976627965747236,1.0
eruption.npy,235.0,245.0,0.8318443020573902,0.5624889081052724,0.8318443020573902,0.9695848059542364,0.9893203568357365,-0.0015551428347103525,0.5499970194481694,0.5499992180640864,1.3925402827190108,-1.1886197062346158,1.0
eruption.npy,240.0,250.0,0.8309311289774775,0.5566700096706687,0.8309311289774775,0.972208600571529,0.9958965569587059,0.007565785307432236,0.546747239994853,0.5467995844450758,1.2776953381935716,-1.4566337249021453,1.0
eruption.npy,245.0,255.0,0.8281116559154265,0.5602120164345143,0.8281116559154265,0.974859163219788,0.9955750650354361,0.006475824662673432,0.5384346395538295,0.5384735809457359,1.2776953381935716,-1.4566337249021453,1.0
eruption.npy,250.0,260.0,0.8376125809938079,0.5739729283524616,0.8376125809938079,0.9752637896200664,0.9981611809838934,-0.0020426571650545354,0.5412624167415241,0.5412662710950769,1.1616360629729086,-1.2473888533153443,1.0
eruption.npy,255.0,265.0,0.8355339805591105,0.570929006771638,0.8355339805591105,0.9735224729556166,0.9962699518157209,-0.008142028781032153,0.5539231988060532,0.553983034765688,1.2720601323219454,-1.6344963608745886,1.0
eruption.npy,260.0,270.0,0.8369926910136493,0.5649383260674468,0.8369926910136493,0.9802079173636917,0.9946396624109375,-0.0013968029805296424,0.5545046096312791,0.5545063689092342,1.2720601323219454,-1.6344963608745886,1.0
eruption.npy,265.0,275.0,0.8405683843565758,0.5736905335823863,0.8405683843565758,0.978417918603409,0.9997112657886964,0.00886195955314465,0.5520560965530453,0.552127220908829,1.1914340764959261,-1.1820109100511127,1.0
eruption.npy,270.0,280.0,0.8395915167166498,0.5787750430908417,0.8395915167166498,0.9732509226950589,0.9989216632910892,0.004714841962825254,0.5445060290781918,0.5445264414491137,1.0936910665804647,-1.1820109100511127,1.0
eruption.npy,275.0,285.0,0.8381262650393977,0.5699572663843646,0.8381262650393977,0.9746781567666439,0.9969576311852989,-0.0007464533179818105,0.5364125790465285,0.5364130984156746,1.174031899144921,-1.208843733831482,1.0
eruption.npy,280.0,290.0,0.8369197814486119,0.5649466437662117,0.8369197814486119,0.9770617692252289,0.9924956094465596,0.008278416769563961,0.5439473566977107,0.5440103482863512,1.20045584451842,-1.208843733831482,1.0
eruption.npy,285.0,295.0,0.8304250246835406,0.5715371591224332,0.8304250246835406,0.9776350495683224,0.9995299552009028,-0.010414526660255514,0.5525293263578434,0.552627468418834,1.2508177287734796,-1.4134902881578126,1.0
eruption.npy,290.0,300.0,0.837818290937239,0.5779924944526148,0.837818290937239,0.9807866718567493,0.9963469843045364,0.01220965976729911,0.5667751449637866,0.5669066419970351,1.387361156657036,-1.4134902881578126,1.0
background.npy,0.0,10.0,0.8342332647200925,0.5735720182055754,0.8342332647200925,0.9753313800875509,0.9974376963903402,-0.01780112748746612,1.0087024751563884,1.0088595360735058,2.2904016377843104,-2.07440294582241,0.0
background.npy,5.0,15.0,0.8310724129267854,0.5634423861770806,0.8310724129267854,0.969928145210094,0.9987251400844803,-0.016448262772123797,1.0102972832117545,1.0104311682708884,2.3868995430135476,-2.3711927290737718,0.0
background.npy,10.0,20.0,0.8365042936569675,0.5619817996837113,0.8365042936569675,0.9783078553767439,0.9997124228550697,-0.00111667851065134,0.9896351113821379,0.9896357413974257,2.387434606837667,-2.3711927290737718,0.0
background.npy,15.0,25.0,0.843109588462803,0.5676019998824412,0.843109588462803,0.9798913956139905,0.9909129053266944,-0.0053817864036404045,1.0110175521033282,1.0110318759989225,2.387434606837667,-1.986737790674064,0.0
background.npy,20.0,30.0,0.8434407015185029,0.5800592273426867,0.8434407015185029,0.9741087778360509,0.9956023137958723,-0.003957673887337307,0.9883591166273052,0.9883670404272422,2.3144838205576117,-1.9952336222296587,0.0
background.npy,25.0,35.0,0.8513514301268845,0.5938035056359566,0.8513514301268845,0.9766768609522415,0.9931546948627467,0.011591150362110085,0.9527594557796973,0.952829961401478,1.934720759605035,-1.9952336222296587,0.0
background.npy,30.0,40.0,0.846529210325202,0.5852592507417574,0.846529210325202,0.9718989431322536,0.9947592003089304,-0.011581034684767302,1.0101751020690015,1.0102414845988494,2.3549364869984104,-2.342732426302786,0.0
background.npy,35.0,45.0,0.8407703237628479,0.5698943462022869,0.8407703237628479,0.973963502649005,0.9950449242129451,-0.010347495114288847,1.0351801833045802,1.0352318979637578,2.3549364869984104,-2.342732426302786,0.0
background.npy,40.0,50.0,0.8489292619548156,0.5677597603244077,0.8489292619548156,0.9809932721498859,0.9982917254791555,-0.005397350839522175,1.0012364493269992,1.001250996931849,2.3972538455881014,-2.1359428283622086,0.0
background.npy,45.0,55.0,0.8484444903419789,0.5665526599428862,0.8484444903419789,0.9783313553534863,0.998070828316622,-0.0052941898804385375,0.9979991552505902,0.9980131974715475,2.424152193963088,-2.093175667988346,0.0
background.npy,50.0,60.0,0.8408005560432291,0.5579927846349375,0.8408005560432291,0.9700692549297942,0.9970754026334306,0.0036930254002210746,1.0142758434324435,1.0142825666485653,2.424152193963088,-2.4892145956186247,0.0
background.npy,55.0,65.0,0.842585511575399,0.5585608919861493,0.842585511575399,0.9679604509033355,0.9925549725653716,-0.002259130996835168,1.0014960110776,1.0014985590989158,2.083364878885296,-2.4892145956186247,0.0
background.npy,60.0,70.0,0.8353710932726937,0.5641834284135303,0.8353710932726937,0.9679083731976348,0.9980029579691889,-0.004053155374551892,0.9883727092504719,0.988381019880293,2.0145487025835283,-2.0871048704966015,0.0
background.npy,65.0,75.0,0.8307789572273245,0.5646528831856406,0.8307789572273245,0.9735134106635195,0.9966839542957854,0.002507206396921845,1.009146885173476,1.009149999722165,2.4525488744673516,-2.454103182383289,0.0
background.npy,70.0,80.0,0.8431780641915139,0.5737471894333411,0.8431780641915139,0.976348862373547,0.9983174207457809,-0.0026495960437440402,1.0249042169752483,1.0249076418550316,2.4525488744673516,-2.5221211223870346,0.0
background.npy,75.0,85.0,0.8431080010779579,0.5843101663847191,0.8431080010779579,0.966997108910449,0.992080789964401,-0.008855944026257362,1.010327265190683,1.0103660774849286,2.335873939976227,-2.5221211223870346,0.0
background.npy,80.0,90.0,0.8366092046497646,0.5736720633082639,0.8366092046497646,0.9670600847777732,0.9862444322541855,-0.0007895688589401573,0.991379236642166,0.9913795510621484,2.4665809684225954,-2.358205231507907,0.0
background.npy,85.0,95.0,0.8333676069606468,0.5590692088103314,0.8333676069606468,0.9708467180631714,0.9882022045439217,-0.0014362392928278069,1.0015292404047242,1.0015302702210105,2.4665809684225954,-2.5261460289230855,0.0
background.npy,90.0,100.0,0.837925491772759,0.5659464555739653,0.837925491772759,0.9745603011275397,0.992952361949343,0.0009629199113621212,0.9920257635953926,0.9920262309292924,2.1408062200740234,-2.5261460289230855,0.0
background.npy,95.0,105.0,0.8323993573978721,0.5695328790708484,0.8323993573978721,0.9793673062038843,0.9939652205989133,-0.004353411327989235,0.9819703649021289,0.981980014937275,2.1408062200740234,-2.1935762649873225,0.0
background.npy,100.0,110.0,0.828262380480571,0.5556351359547477,0.828262380480571,0.9737122053238084,0.9960727848860602,-0.002283695010879299,0.9732392821907868,0.9732419615194058,1.850506879387198,-2.2577531703081113,0.0
background.npy,105.0,115.0,0.8346138323139614,0.5716192242337793,0.8346138323139614,0.9686950718013033,0.9956146403369994,0.0048055725429150585,0.9933720703772978,0.9933836941147889,1.9372714295636078,-2.2577531703081113,0.0
background.npy,110.0,120.0,0.8506162773949482,0.5923057354752116,0.8506162773949482,0.9801884232490691,0.9892941419112176,0.002041562782561826,1.006939998647322,1.0069420682712904,2.147586024229516,-2.3890498785698684,0.0
background.npy,115.0,125.0,0.8543200689374264,0.5874219142018546,0.8543200689374264,0.9759323607937692,0.9965082096514598,0.005621702456423648,0.9850628275787378,0.9850788688302712,2.147586024229516,-2.3890498785698684,0.0
background.npy,120.0,130.0,0.8437670894874773,0.5828787523815735,0.8437670894874773,0.974446243451117,0.9972752728350323,-0.003852150525625092,0.9796078893949103,0.9796154633469313,2.134223510592506,-2.387622989917485,0.0
background.npy,125.0,135.0,0.8425924654035768,0.5812811568099145,0.8425924654035768,0.9795765308578411,0.9930183780100994,-0.005709725911196713,0.9891851187495281,0.9892015973124483,2.3924352653500525,-2.387622989917485,0.0
background.npy,130.0,140.0,0.8343551236444753,0.5773530657835533,0.8343551236444753,0.9726833052517153,0.9934095415162383,-2.3838889523887018e-05,0.9994017802562406,0.9994017805405571,2.3924352653500525,-2.1621957181419336,0.0
background.npy,135.0,145.0,0.8273811325205981,0.5764856213664815,0.8273811325205981,0.9697833272786457,0.9972696311986282,-0.000977199467346665,0.9709571148075965,0.9709576065484482,2.2496577740113777,-2.1621957181419336,0.0
background.npy,140.0,150.0,0.8334549609499732,0.5700245263152526,0.8334549609499732,0.9776156317339235,0.994424356518931,-0.013711449067680561,0.9638898588826325,0.9639873774548694,2.2496577740113777,-2.448601304992733,0.0
background.npy,145.0,155.0,0.8386203906642291,0.5657999601125208,0.8386203906642291,0.9805715045508947,0.9935621047846317,0.005777532543748876,1.0016668453240207,1.0016835073533303,2.116354222795836,-2.448601304992733,0.0
background.npy,150.0,160.0,0.8341168573480822,0.5637395878796723,0.8341168573480822,0.9697018029724973,0.9950646302021209,0.005751497786335051,0.9982753110831416,0.998291879384446,2.3796048732396526,-2.1195026024257757,0.0
background.npy,155.0,165.0,0.8376754219026358,0.5633558475098727,0.8376754219026358,0.966121118521548,0.998643287282926,-0.009741384827770275,0.9779282039917877,0.9779767209606608,2.3796048732396526,-2.1195026024257757,0.0
background.npy,160.0,170.0,0.843468027166036,0.5692314119666515,0.843468027166036,0.9733928699612727,0.9963895258719307,9.605556870313592e-05,0.97532684676086,0.9753268514909011,1.9912579780113628,-2.286917591032928,0.0
background.npy,165.0,175.0,0.8415044542945419,0.5737021875344309,0.8415044542945419,0.9771706443514221,0.9938662830659667,0.007430465094889044,0.9903135144064342,0.9903413899396254,2.1508132505791235,-2.286917591032928,0.0
background.npy,170.0,180.0,0.8371295958925872,0.5745092177958518,0.8371295958925872,0.9796228179392499,0.9965185691767233,-0.0008036303240401139,1.003051982374316,1.0030523043025936,2.1508132505791235,-2.6664047005630525,0.0
background.npy,175.0,185.0,0.8316249229650452,0.5789571194533282,0.8316249229650452,0.9757500539822799,0.9963228976151193,-0.0027064745138368805,0.9952650762787083,0.9952687561982226,2.08090629063052,-2.6664047005630525,0.0
background.npy,180.0,190.0,0.8239749465437476,0.5730823021198787,0.8239749465437476,0.9734689720563272,0.9920516265906127,0.013941786377405294,0.9937982723007625,0.9938960606800761,2.08090629063052,-2.642631452916845,0.0
background.npy,185.0,195.0,0.8209985942993204,0.5614191713185288,0.8209985942993204,0.9704292433858127,0.9955434297593136,-0.0006247351815093935,0.987084323698575,0.9870845213990138,2.0982122488376227,-2.642631452916845,0.0
background.npy,190.0,200.0,0.8224077600455866,0.5560949761907861,0.8224077600455866,0.9678577972244868,0.9896444349697668,-0.006743953168007565,1.000258474346259,1.0002812086637627,2.209483154157925,-2.2163299596353823,0.0
background.npy,195.0,205.0,0.8364321642196919,0.5728591679892056,0.8364321642196919,0.9769815092225493,0.995205066429941,-0.0029495951571571195,1.0271673165970807,1.0271715515905016,2.3503262512894856,-2.2163299596353823,0.0
background.npy,200.0,210.0,0.8348694735695316,0.5791799893637303,0.8348694735695316,0.9756069420915139,0.9853788288713455,-0.009853480600476416,0.9996359301051071,0.9996844921459204,2.3503262512894856,-2.2655626310963735,0.0
background.npy,205.0,215.0,0.8268825928454726,0.5678932090591238,0.8268825928454726,0.9720781901786603,0.9984539839350767,0.007734558967598829,1.0093080667047816,1.009337702118457,2.497794409482601,-2.356737413912395,0.0
background.npy,210.0,220.0,0.8381067234333048,0.5698358118715372,0.8381067234333048,0.9777797116525906,0.9982899823961949,0.021842893533314794,1.0200138014146496,1.0202476498744175,2.497794409482601,-2.460250178090588,0.0
background.npy,215.0,225.0,0.8519131577428097,0.5765589282355992,0.8519131577428097,0.9840065962375806,0.9966750004950897,-0.013976647692965862,0.9594052875226992,0.9595070882527375,2.323488653360565,-2.460250178090588,0.0
background.npy,220.0,230.0,0.8502142925880648,0.5751218927365314,0.8502142925880648,0.9785986261391862,0.9898130858351771,-0.01250465339522139,0.9540575021025883,0.9541394466611078,2.323488653360565,-2.0864228086458705,0.0
background.npy,225.0,235.0,0.8382391811814185,0.5759876848910559,0.8382391811814185,0.9732885912563759,0.9967011148668904,0.010889173081534692,0.991542748514084,0.9916025394386925,2.205877503672151,-2.276584972140543,0.0
background.npy,230.0,240.0,0.8375155554971507,0.5798467118914339,0.8375155554971507,0.9702764342587544,0.9959060226588127,0.0022002665911721522,1.0054498803695942,1.0054522878328456,2.3159206156928858,-2.276584972140543,0.0
background.npy,235.0,245.0,0.8406193771738947,0.5707380319881763,0.8406193771738947,0.9694041586275393,0.9928028609210673,-0.0028233611275240806,1.0054487393583385,1.0054527034352876,2.3159206156928858,-2.03103764621694,0.0
background.npy,240.0,250.0,0.8361965576818678,0.5632454750098762,0.8361965576818678,0.9712308732245586,0.9916642221793209,0.010287090846545752,0.9985665674194846,0.9986195540875499,2.2075866122777175,-2.4185848383897364,0.0
background.npy,245.0,255.0,0.8346681121435879,0.5576754811746958,0.8346681121435879,0.9749597113392935,0.9869024280663558,0.012180351732674155,0.9897691453085804,0.9898440897298975,2.2075866122777175,-2.4185848383897364,0.0
background.npy,250.0,260.0,0.8400573877676359,0.5689719061823939,0.8400573877676359,0.9762375082830531,0.9939479852834917,-0.0038002654203968833,0.9952839114126336,0.9952911666111061,2.1474642461766975,-2.253135189698237,0.0
background.npy,255.0,265.0,0.8324769679353413,0.5712079342402959,0.8324769679353413,0.9752843782483883,0.9900184372153149,-0.012288427482110406,1.009894921103242,1.0099696812875654,2.1474642461766975,-2.6593963399365945,0.0
background.npy,260.0,270.0,0.831901861325908,0.562683763659126,0.831901861325908,0.9763381385231027,0.994227545388653,-0.0013174003731718927,1.0196666561577248,1.0196675071922312,2.1360375697509997,-2.6593963399365945,0.0
background.npy,265.0,275.0,0.8387613833945297,0.5695804870788035,0.8387613833945297,0.9762230851214742,0.9966628084592021,0.010239044552956472,1.0102597735266787,1.0103116588654875,2.126746303224398,-2.2138171999444416,0.0
background.npy,270.0,280.0,0.8369113267932066,0.5748249373017487,0.8369113267932066,0.96906165141729,0.9991548292608303,0.008321799822499656,0.9910861233392271,0.9911210603290919,2.432195898620859,-2.1623121756485757,0.0
background.npy,275.0,285.0,0.8418636704500484,0.5712396553772884,0.8418636704500484,0.964524328406717,0.9987207533890086,-0.006575084435186568,0.9896480888259506,0.9896699305587628,2.432195898620859,-2.1623121756485757,0.0
background.npy,280.0,290.0,0.8431658342375941,0.5654684091592855,0.8431658342375941,0.9731686616506589,0.9959224215431525,0.022750624106456455,1.00172706144448,1.001985377401999,2.3027228314511077,-2.157361186188151,0.0
background.npy,285.0,295.0,0.8394568410953882,0.5734556767746232,0.8394568410953882,0.9769798231667656,0.9945709815873367,-0.03658688059601943,1.007512079133528,1.008176169839236,2.3027228314511077,-2.394632145216031,0.0
background.npy,290.0,300.0,0.844832967159397,0.5746189256346907,0.844832967159397,0.9847920685631412,0.9980752442008286,0.010351179735426286,1.101381543984621,1.1014301849649224,2.5882310023483823,-2.394632145216031,0.0
